Move,Use_Percentage,Pokemon,Unique
Close Combat,0.7787,Hitmontop,0
Close Combat,0.3401,Galarian Zapdos,0
Close Combat,0.4733,Escavalier,0
Close Combat,0.1479,Lucario,0
Close Combat,0.4249,Mudsdale,0
Close Combat,0.3029,Obstagoon,0
Close Combat,0.6193,Scrafty,0
Close Combat,0.4893,Conkeldurr,0
Close Combat,0.6467,Terrakion,0
Close Combat,0.8894,Cobalion,0
Close Combat,0.0521,Machamp,0
Close Combat,0.1167,Tyrantrum,0
Close Combat,0.3094,Blaziken,0
Close Combat,0.4563,Hawlucha,0
Close Combat,0.1008,Haxorus,0
Close Combat,0.9733,Braviary,0
Close Combat,0.6552,Virizion,0
Close Combat,0.2318,Sharpedo,0
Close Combat,0.7903,Sirfetch'd,0
Close Combat,0.7437,Gallade,0
Close Combat,0.0255,Lopunny,0
Close Combat,0.3483,Golisopod,0
Close Combat,0.8949,Lycanroc Dusk Form,0
Close Combat,0.7145,Perrserker,0
Close Combat,0.8138,Bouffalant,0
Close Combat,0.0953,Crawdaunt,0
Close Combat,0.9766,Heracross,0
Close Combat,0.94,Falinks,0
Close Combat,0.9473,Passimian,0
Close Combat,0.4649,Lycanroc Midday Form,0
Close Combat,0.2847,Poliwrath,0
Close Combat,0.2806,Lycanroc Midnight Form,0
Close Combat,0.6355,Hitmonlee,0
Poison Jab,0.078,Urshifu Single Strike Style,0
Poison Jab,0.053,Urshifu Rapid Strike Style,0
Poison Jab,0.048,Pheromosa,0
Poison Jab,0.1125,Toxicroak,0
Poison Jab,0.2412,Bisharp,0
Poison Jab,0.1997,Conkeldurr,0
Poison Jab,0.0824,Hawlucha,0
Poison Jab,0.0335,Haxorus,0
Poison Jab,0.1931,Sirfetch'd,0
Poison Jab,0.2083,Gallade,0
Poison Jab,0.0853,Golisopod,0
Poison Jab,0.2391,Drapion,0
Poison Jab,0.079,Poliwrath,0
Poison Jab,0.096,Hitmonlee,0
Poison Jab,0.9014,Scolipede,0
Poison Jab,0.0676,Dunsparce,0
Geomancy,0.9983,Xerneas,1
Roar Of Time,0.8358,Dialga,1
Flash Cannon,0.8121,Dialga,0
Flash Cannon,0.1162,White Kyurem,0
Flash Cannon,0.5806,Celesteela,0
Flash Cannon,0.1251,Dusk Mane Necrozma,0
Flash Cannon,0.466,Hydreigon,0
Flash Cannon,0.5748,Aegislash Shield Forme,0
Flash Cannon,0.9226,Duraludon,0
Flash Cannon,0.7074,Heatran,0
Flash Cannon,0.1384,Vikavolt,0
Flash Cannon,0.1382,Kommo-o,0
Flash Cannon,0.8346,Turtonator,0
Flash Cannon,0.9676,Magnezone,0
Flash Cannon,0.9196,Magneton,0
Flash Cannon,0.1108,Reuniclus,0
Flash Cannon,0.0732,Sigilyph,0
Flash Cannon,0.7353,Beheeyem,0
Overheat,0.1622,Dialga,0
Overheat,0.9998,Heat Rotom,0
Overheat,0.0459,Rayquaza,0
Overheat,0.0821,Volcarona,0
Overheat,0.204,Talonflame,0
Overheat,0.0995,Chandelure,0
Overheat,0.0611,Manectric,0
Overheat,0.1098,Blaziken,0
Overheat,0.9398,Torracat,0
Overheat,0.2169,Salazzle,0
Overheat,0.4874,Ninetales,0
Overheat,0.1147,Exploud,0
Steel Beam,0.1488,Dialga,0
Steel Beam,0.7521,Lucario,0
Steel Beam,0.0874,Duraludon,0
Steel Beam,0.0684,Heatran,0
Steel Beam,0.0813,Magnezone,0
Steel Beam,0.081,Magneton,0
Power Gem,0.0905,Dialga,0
Power Gem,0.0513,Dusk Mane Necrozma,0
Power Gem,0.8735,Nihilego,0
Power Gem,0.0894,Cursola,0
Dragon Pulse,0.079,Dialga,0
Dragon Pulse,0.9375,Regidrago,0
Dragon Pulse,0.0469,Heliolisk,0
Dragon Pulse,0.1551,Sceptile,0
Dragon Pulse,0.2097,Duraludon,0
Dragon Pulse,0.2404,Appletun,0
Dragon Pulse,0.1742,Giratina Altered Forme,0
Dragon Pulse,0.2815,Goodra,0
Dragon Pulse,0.276,Clawitzer,0
Dragon Pulse,0.1092,Turtonator,0
Dragon Pulse,0.6196,Flygon,0
Dragon Pulse,0.1299,Dragalge,0
Shadow Sneak,0.9858,Shedinja,0
Shadow Sneak,0.6211,Dusclops,0
Shadow Sneak,0.3681,Sableye,0
Shadow Sneak,0.9286,Mimikyu,0
Shadow Sneak,0.956,Giratina Origin Forme,0
Shadow Sneak,0.6725,Aegislash Shield Forme,0
Shadow Sneak,0.2361,Giratina Altered Forme,0
Shadow Sneak,0.0897,Gallade,0
Shadow Sneak,0.3146,Gourgeist Small Size,0
Shadow Sneak,0.1947,Gourgeist Super Size,0
Shadow Sneak,0.1629,Dusknoir,0
Shadow Sneak,0.2743,Decidueye,0
Shadow Sneak,0.9999,Gourgeist Large Size,0
Poltergeist,0.9187,Shedinja,0
Poltergeist,0.419,Alolan Marowak,0
Poltergeist,0.8231,Giratina Origin Forme,0
Poltergeist,0.947,Trevenant,0
Poltergeist,0.8365,Dhelmise,0
Poltergeist,0.3214,Runerigus,0
Poltergeist,0.0677,Gourgeist Small Size,0
Poltergeist,0.9284,Dusknoir,0
Poltergeist,0.4883,Decidueye,0
Poltergeist,0.7539,Golurk,0
Endure,0.829,Shedinja,0
Endure,0.1925,Shuckle,0
Endure,0.2472,Rhyperior,0
Endure,0.3289,Ninjask,0
Endure,0.1559,Lycanroc Midday Form,0
Sunsteel Strike,0.9991,Solgaleo,1
Sunsteel Strike,0.8543,Dusk Mane Necrozma,1
Psychic Fangs,0.3566,Solgaleo,0
Psychic Fangs,0.2437,Dusk Mane Necrozma,0
Psychic Fangs,0.6272,Dracovish,0
Psychic Fangs,0.1058,Luxray,0
Psychic Fangs,0.0623,Sharpedo,0
Psychic Fangs,0.1847,Lycanroc Dusk Form,0
Psychic Fangs,0.096,Lycanroc Midday Form,0
Psychic Fangs,0.1223,Lycanroc Midnight Form,0
Wide Guard,0.1122,Solgaleo,0
Wide Guard,0.2576,Lunala,0
Wide Guard,0.602,Regigigas,0
Wide Guard,0.3034,Celesteela,0
Wide Guard,0.9783,Araquanid,0
Wide Guard,0.527,Zamazenta Crowned Shield,0
Wide Guard,0.4849,Mienshao,0
Wide Guard,0.7879,Hitmontop,0
Wide Guard,0.4674,Stakataka,0
Wide Guard,0.1221,Swampert,0
Wide Guard,0.2013,Pelipper,0
Wide Guard,0.6114,Kingler,0
Wide Guard,0.3346,Aegislash Shield Forme,0
Wide Guard,0.3199,Gigalith,0
Wide Guard,0.8589,Aerodactyl,0
Wide Guard,0.4111,Stonjourner,0
Wide Guard,0.1282,Conkeldurr,0
Wide Guard,0.9477,Mantine,0
Wide Guard,0.9408,Machamp,0
Wide Guard,0.0955,Turtonator,0
Wide Guard,0.0753,Gallade,0
Night Shade,0.6774,Dusclops,0
Night Shade,0.0968,Jellicent,0
Night Shade,0.0432,Runerigus,0
Night Shade,0.1473,Cofagrigus,0
Night Shade,0.524,Galarian Corsola,0
Pain Split,0.2298,Dusclops,0
Pain Split,0.1308,Giratina Altered Forme,0
Pain Split,0.0375,Dusknoir,0
Haze,0.0915,Dusclops,0
Haze,0.6155,Altaria,0
Haze,0.8313,Crobat,0
Haze,0.5248,Vaporeon,0
Haze,0.5489,Galarian Corsola,0
Eruption,0.6099,Torkoal,0
Burning Jealousy,0.3636,Torkoal,0
Burning Jealousy,0.334,Zoroark,0
Burning Jealousy,0.0573,Thievul,0
Burning Jealousy,0.1432,Turtonator,0
Burning Jealousy,0.1574,Ninetales,0
Burning Jealousy,0.4683,Cursola,0
Draco Meteor,0.6774,Kingdra,0
Draco Meteor,0.7968,White Kyurem,0
Draco Meteor,0.0328,Dragapult,0
Draco Meteor,0.5806,Rayquaza,0
Draco Meteor,0.9307,Reshiram,0
Draco Meteor,0.5959,Hydreigon,0
Draco Meteor,0.8956,Regidrago,0
Draco Meteor,0.6443,Zekrom,0
Draco Meteor,0.1221,Salamence,0
Draco Meteor,0.0613,Giratina Origin Forme,0
Draco Meteor,0.0767,Altaria,0
Draco Meteor,0.1631,Alolan Exeggutor,0
Draco Meteor,0.7911,Duraludon,0
Draco Meteor,0.6108,Appletun,0
Draco Meteor,0.0843,Giratina Altered Forme,0
Draco Meteor,0.3411,Goodra,0
Draco Meteor,0.582,Drampa,0
Draco Meteor,0.7797,Turtonator,0
Draco Meteor,0.9159,Noivern,0
Draco Meteor,0.1564,Flygon,0
Draco Meteor,0.8858,Dragalge,0
Outrage,0.27,Kingdra,0
Outrage,0.1229,Zygarde Complete Forme,0
Outrage,0.1274,Dracovish,0
Outrage,0.0521,Salamence,0
Outrage,0.0823,Tyranitar,0
Outrage,0.5413,Garchomp,0
Outrage,0.3597,Dracozolt,0
Outrage,0.1093,Dragonite,0
Outrage,0.1727,Giratina Altered Forme,0
Outrage,0.211,Black Kyurem,0
Outrage,0.1145,Goodra,0
Outrage,0.8765,Tyrantrum,0
Outrage,0.04,Haxorus,0
Outrage,0.1223,Flapple,0
Waterfall,0.2648,Kingdra,0
Waterfall,0.1026,Barraskewda,0
Waterfall,0.9941,Gyarados,0
Waterfall,0.1064,Kabutops,0
Waterfall,0.108,Eiscue Ice Face,0
Waterfall,0.5307,Sharpedo,0
Waterfall,0.0755,Crawdaunt,0
Waterfall,0.0512,Seaking,0
Waterfall,0.3906,Poliwrath,0
Muddy Water,0.1409,Kingdra,0
Muddy Water,0.5817,Tapu Fini,0
Muddy Water,0.6519,Milotic,0
Muddy Water,0.269,Ludicolo,0
Muddy Water,0.6029,Slowking,0
Muddy Water,0.054,Jellicent,0
Muddy Water,0.0806,Vaporeon,0
Muddy Water,0.1786,Golduck,0
Muddy Water,0.1216,Tentacruel,0
Muddy Water,0.0512,Lickilicky,0
Nuzzle,0.8464,Raichu,0
Nuzzle,0.1008,Pikachu,0
Nuzzle,0.9641,Togedemaru,0
Nuzzle,0.4907,Boltund,0
Nuzzle,0.9329,Emolga,0
Nuzzle,0.8304,Dedenne,0
Tail Whip,0.0451,Raichu,0
Feint,0.0395,Raichu,0
Feint,0.0653,Pheromosa,0
Feint,0.1954,Mienshao,0
Feint,0.1595,Weavile,0
Feint,0.5265,Hitmontop,0
Feint,0.217,Talonflame,0
Feint,0.8501,Toxicroak,0
Feint,0.3418,Riolu,0
Feint,0.0484,Accelgor,0
Sacred Fire,0.8843,Entei,0
Sacred Fire,0.8424,Ho-oh,0
Stomping Tantrum,0.141,Entei,0
Stomping Tantrum,0.8051,Seismitoad,0
Stomping Tantrum,0.7965,Metagross,0
Stomping Tantrum,0.5053,Galarian Zapdos,0
Stomping Tantrum,0.0727,Garchomp,0
Stomping Tantrum,0.6456,Gigalith,0
Stomping Tantrum,0.8317,Durant,0
Stomping Tantrum,0.2873,Terrakion,0
Stomping Tantrum,0.9793,Garbodor,0
Stomping Tantrum,0.113,Tyrantrum,0
Stomping Tantrum,0.7156,Arctozolt,0
Stomping Tantrum,0.1755,Lycanroc Midnight Form,0
Stomping Tantrum,0.0478,Lickilicky,0
Moongeist Beam,1,Lunala,1
Moongeist Beam,1,Dawn Wings Necrozma,1
Meteor Beam,0.9444,Lunala,0
Meteor Beam,0.1466,Eternatus,0
Meteor Beam,0.9293,Coalossal,0
Meteor Beam,0.0471,Rayquaza,0
Meteor Beam,0.9591,Dawn Wings Necrozma,0
Meteor Beam,0.4565,Celesteela,0
Meteor Beam,0.235,Nihilego,0
Meteor Beam,0.4217,Cradily,0
Meteor Beam,0.417,Starmie,0
Meteor Beam,0.2034,Cursola,0
Meteor Beam,0.4193,Beheeyem,0
Moonlight,0.0531,Lunala,0
Moonlight,0.7963,Umbreon,0
Moonlight,0.0529,Clefable,0
Moonlight,0.4602,Cresselia,0
Freeze Dry,0.3913,White Kyurem,0
Freeze Dry,0.8998,Lapras,0
Freeze Dry,0.7052,Alolan Ninetales,0
Freeze Dry,0.6721,Articuno,0
Freeze Dry,0.9857,Mr. Rime,0
Freeze Dry,0.9972,Glaceon,0
Freeze Dry,0.9183,Vanilluxe,0
Freeze Dry,0.9744,Arctovish,0
Calm Mind,0.4007,Tapu Fini,0
Calm Mind,0.0615,Ho-oh,0
Calm Mind,0.645,Lugia,0
Calm Mind,0.6763,Alcremie,0
Calm Mind,0.1368,Slowking,0
Calm Mind,0.412,Galarian Articuno,0
Calm Mind,0.1318,Latias,0
Calm Mind,0.1652,Blacephalon,0
Calm Mind,0.1307,Giratina Altered Forme,0
Calm Mind,0.3404,Cresselia,0
Calm Mind,0.1069,Blissey,0
Calm Mind,0.0326,Orbeetle,0
Calm Mind,0.0598,Noctowl,0
Heal Pulse,0.3141,Tapu Fini,0
Heal Pulse,0.1081,Cherrim,0
Heal Pulse,0.4147,Latias,0
Heal Pulse,0.2522,Blissey,0
Heal Pulse,0.2407,Clawitzer,0
Heal Pulse,0.7008,Aromatisse,0
Natures Madness,0.2028,Tapu Fini,1
Natures Madness,0.149,Tapu Lele,1
Natures Madness,0.1591,Tapu Koko,1
Scald,0.1453,Tapu Fini,0
Scald,0.0543,Dragapult,0
Scald,0.0836,Araquanid,0
Scald,0.9048,Suicune,0
Scald,0.254,Milotic,0
Scald,0.9521,Politoed,0
Scald,0.2869,Ludicolo,0
Scald,0.1232,Slowking,0
Scald,0.7643,Azumarill,0
Scald,0.9985,Toxapex,0
Scald,0.9405,Pelipper,0
Scald,0.4471,Pincurchin,0
Scald,0.5048,Starmie,0
Scald,0.8377,Vaporeon,0
Scald,0.2107,Golduck,0
Scald,0.2157,Cursola,0
Scald,0.8196,Seaking,0
Scald,0.3315,Tentacruel,0
Surf,0.0562,Tapu Fini,0
Surf,0.1692,Dragapult,0
Surf,0.0351,Lapras,0
Surf,0.3303,Rayquaza,0
Surf,0.8603,Sneasel,0
Surf,0.0749,Ludicolo,0
Surf,0.5315,Pikachu,0
Surf,0.2847,Jellicent,0
Surf,0.5923,Latias,0
Surf,0.4425,Obstagoon,0
Surf,0.2805,Goodra,0
Surf,0.9475,Qwilfish,0
Surf,0.2203,Alolan Raichu,0
Surf,0.1001,Vaporeon,0
Surf,0.5179,Golduck,0
Surf,0.0373,Galarian Slowbro,0
Surf,0.3583,Stoutland,0
Surf,0.1305,Exploud,0
Surf,0.0465,Seaking,0
Quash,0.8311,Sableye,0
Sunny Day,0.2433,Sableye,0
Sunny Day,0.058,Meowstic Male,0
Sunny Day,0.0468,Sneasel,0
Sunny Day,0.9209,Drifblim,0
Sunny Day,0.073,Cherrim,0
Sunny Day,0.3914,Klefki,0
Sunny Day,0.1,Riolu,0
Sunny Day,0.0686,Crobat,0
Surging Strikes,0.9986,Urshifu Rapid Strike Style,1
Aqua Jet,0.9183,Urshifu Rapid Strike Style,0
Aqua Jet,0.1538,Azumarill,0
Aqua Jet,0.172,Dragonite,0
Aqua Jet,0.1442,Kabutops,0
Aqua Jet,0.1916,Clawitzer,0
Aqua Jet,0.9849,Qwilfish,0
Aqua Jet,0.1509,Beartic,0
Aqua Jet,0.424,Golisopod,0
Aqua Jet,0.6365,Golduck,0
Aqua Jet,0.927,Crawdaunt,0
Psychic,0.8209,Tapu Lele,0
Psychic,0.0344,Lugia,0
Psychic,0.1522,Meowstic Male,0
Psychic,0.0397,Politoed,0
Psychic,0.0749,Oranguru,0
Psychic,0.1694,Cresselia,0
Psychic,0.0756,Gengar,0
Psychic,0.3724,Espeon,0
Psychic,0.0568,Alolan Raichu,0
Psychic,0.1008,Cofagrigus,0
Psychic,0.19,Starmie,0
Psychic,0.0349,Ribombee,0
Psychic,0.0407,Galarian Slowbro,0
Psychic,0.1531,Claydol,0
Psychic,0.0549,Sigilyph,0
Psychic,0.2222,Orbeetle,0
Psychic,0.066,Beheeyem,0
Hypnosis,0.7728,Gothitelle,0
Hypnosis,0.1107,Bronzong,0
Hypnosis,0.5054,Milotic,0
Hypnosis,0.1236,Exeggutor,0
Hypnosis,0.0528,Gengar,0
Hypnosis,0.5385,Crobat,0
Hypnosis,0.5111,Mime Galarian Mr. Mime,0
Hypnosis,0.0845,Ninetales,0
Hypnosis,0.3872,Golduck,0
Hypnosis,0.053,Unfezant,0
Hypnosis,0.156,Orbeetle,0
Liquidation,0.9155,Seismitoad,0
Liquidation,0.8418,Barraskewda,0
Liquidation,0.9162,Araquanid,0
Liquidation,0.9476,Swampert,0
Liquidation,0.13,Azumarill,0
Liquidation,0.816,Kabutops,0
Liquidation,0.9961,Drednaw,0
Liquidation,0.0681,Wishiwashi Solo Form,0
Liquidation,0.684,Cloyster,0
Liquidation,0.6233,Beartic,0
Liquidation,0.202,Eiscue Ice Face,0
Liquidation,0.3893,Sharpedo,0
Liquidation,0.9063,Golisopod,0
Liquidation,0.3791,Crawdaunt,0
Liquidation,0.5864,Poliwrath,0
Liquidation,0.9999,Corsola,0
Brave Bird,0.8107,Ho-oh,0
Brave Bird,0.6567,Tapu Koko,0
Brave Bird,0.9324,Galarian Zapdos,0
Brave Bird,0.6248,Talonflame,0
Brave Bird,0.3741,Mandibuzz,0
Brave Bird,0.8973,Corviknight,0
Brave Bird,0.7416,Crobat,0
Brave Bird,0.1758,Blaziken,0
Brave Bird,0.0956,Hawlucha,0
Brave Bird,0.9999,Braviary,0
Brave Bird,0.3311,Sirfetch'd,0
Brave Bird,0.8844,Unfezant,0
Brave Bird,0.305,Decidueye,0
Burn Up,0.0699,Ho-oh,0
Burn Up,0.1886,Moltres,0
Iron Head,0.0577,Ho-oh,0
Iron Head,0.2998,Cinderace,0
Iron Head,0.0839,Bronzong,0
Iron Head,0.0833,Celesteela,0
Iron Head,0.7588,Metagross,0
Iron Head,0.0575,Snorlax,0
Iron Head,0.9947,Escavalier,0
Iron Head,0.0974,Tyranitar,0
Iron Head,0.0512,Giratina Origin Forme,0
Iron Head,0.3525,Togedemaru,0
Iron Head,0.0705,Garchomp,0
Iron Head,0.9759,Excadrill,0
Iron Head,0.2654,Aegislash Shield Forme,0
Iron Head,0.4999,Mudsdale,0
Iron Head,0.5268,Gigalith,0
Iron Head,0.7855,Bisharp,0
Iron Head,0.6024,Corviknight,0
Iron Head,1,Durant,0
Iron Head,0.9021,Cobalion,0
Iron Head,0.1305,Hawlucha,0
Iron Head,0.1233,Dhelmise,0
Iron Head,0.6124,Copperajah,0
Iron Head,0.0938,Eiscue Ice Face,0
Iron Head,0.1104,Hippowdon,0
Iron Head,0.0863,Lycanroc Dusk Form,0
Iron Head,0.9087,Perrserker,0
Iron Head,0.2736,Bouffalant,0
Iron Head,0.363,Sandaconda,0
Iron Head,0.0695,Stoutland,0
Iron Head,0.6184,Falinks,0
Iron Head,0.7723,Passimian,0
Iron Head,0.0694,Lycanroc Midday Form,0
Iron Head,0.424,Marowak,0
Iron Head,0.6433,Alolan Sandslash,0
Iron Head,0.0665,Lycanroc Midnight Form,0
Iron Head,0.9322,Steelix,0
Nasty Plot,0.6035,Heat Rotom,0
Nasty Plot,0.1368,Hydreigon,0
Nasty Plot,0.4243,Galarian Moltres,0
Nasty Plot,0.2438,Wash Rotom,0
Nasty Plot,0.1022,Swoobat,0
Nasty Plot,0.0951,Mow Rotom,0
Nasty Plot,0.1147,Gengar,0
Nasty Plot,0.0564,Alolan Raichu,0
Nasty Plot,0.1146,Alakazam,0
Nasty Plot,0.1765,Frost Rotom,0
Nasty Plot,0.884,Fan Rotom,0
Nasty Plot,0.3128,Noctowl,0
Dynamax Cannon,0.7119,Eternatus,1
Cosmic Power,0.3313,Eternatus,0
Cosmic Power,0.0999,Clefable,0
Toxic,0.2173,Eternatus,0
Toxic,0.7616,Shuckle,0
Toxic,0.9973,Toxapex,0
Toxic,0.1629,Accelgor,0
Toxic,0.0428,Salazzle,0
Toxic,0.3439,Drapion,0
Ice Punch,0.7454,Regigigas,0
Ice Punch,0.5868,Metagross,0
Ice Punch,0.1205,Tyranitar,0
Ice Punch,0.0602,Kangaskhan,0
Ice Punch,0.0961,Registeel,0
Ice Punch,0.0765,Rhyperior,0
Ice Punch,0.95,Electivire,0
Ice Punch,0.4012,Diggersby,0
Ice Punch,0.7209,Conkeldurr,0
Ice Punch,0.0766,Grapploct,0
Ice Punch,0.0638,Gallade,0
Ice Punch,0.0293,Lopunny,0
Ice Punch,0.0529,Miltank,0
Ice Punch,0.0458,Bewear,0
Ice Punch,0.2282,Poliwrath,0
Ice Punch,0.0768,Golurk,0
High Jump Kick,0.8007,Cinderace,0
High Jump Kick,0.2539,Tsareena,0
High Jump Kick,0.236,Lopunny,0
High Jump Kick,0.3354,Hitmonlee,0
Pyro Ball,0.7392,Cinderace,1
Coaching,0.0953,Cinderace,0
Coaching,0.6988,Pheromosa,0
Coaching,0.7627,Zamazenta Crowned Shield,0
Coaching,0.0922,Mienshao,0
Coaching,0.1443,Galarian Zapdos,0
Coaching,0.9935,Riolu,0
Coaching,0.2406,Scrafty,0
Coaching,0.2988,Blaziken,0
Coaching,0.7557,Hawlucha,0
Coaching,0.0854,Grapploct,0
Coaching,0.0385,Gallade,0
Coaching,0.2166,Hitmonlee,0
Dragon Darts,0.8382,Dragapult,1
Phantom Force,0.7568,Dragapult,0
Phantom Force,0.0576,Giratina Origin Forme,0
Phantom Force,0.083,Dhelmise,0
Phantom Force,0.0801,Runerigus,0
Dragon Dance,0.1091,Dragapult,0
Dragon Dance,0.0915,Dusk Mane Necrozma,0
Dragon Dance,0.0451,Hydreigon,0
Dragon Dance,0.0653,Zekrom,0
Dragon Dance,0.1131,Tyranitar,0
Dragon Dance,0.299,Dragonite,0
Dragon Dance,0.0506,Black Kyurem,0
Dragon Dance,0.1125,Flapple,0
Dragon Dance,0.0584,Flygon,0
Dragon Claw,0.0558,Dragapult,0
Dragon Claw,0.2768,Zekrom,0
Dragon Claw,0.0954,Salamence,0
Dragon Claw,0.0587,Giratina Origin Forme,0
Dragon Claw,0.2188,Garchomp,0
Dragon Claw,0.0929,Dracozolt,0
Dragon Claw,0.3285,Dragonite,0
Dragon Claw,0.3987,Black Kyurem,0
Dragon Claw,0.1084,Haxorus,0
Dragon Claw,0.0925,Flygon,0
Dragon Claw,0.9441,Druddigon,0
Dive,0.046,Dragapult,0
Breaking Swipe,0.0449,Dragapult,0
Breaking Swipe,0.0472,Zygarde Complete Forme,0
Breaking Swipe,0.1536,Dracozolt,0
Breaking Swipe,0.6451,Altaria,0
Breaking Swipe,0.0547,Latias,0
Breaking Swipe,0.385,Dragonite,0
Breaking Swipe,0.1235,Giratina Altered Forme,0
Breaking Swipe,0.0659,Black Kyurem,0
Breaking Swipe,0.5436,Goodra,0
Breaking Swipe,0.453,Kommo-o,0
Breaking Swipe,0.8148,Haxorus,0
After You,0.1189,Indeedee Male,0
After You,0.2842,Clefairy,0
After You,0.9423,Lilligant,0
After You,0.0926,Togetic,0
After You,0.6955,Slurpuff,0
After You,0.1044,Aromatisse,0
After You,0.6558,Stoutland,0
After You,0.8594,Vileplume,0
Floral Healing,0.9864,Comfey,0
Draining Kiss,0.8126,Comfey,0
Perish Song,0.1383,Lapras,0
Perish Song,0.1779,Politoed,0
Perish Song,0.7638,Azumarill,0
Perish Song,0.1257,Alolan Marowak,0
Perish Song,0.0888,Primarina,0
Perish Song,0.1366,Gengar,0
Perish Song,0.1909,Cursola,0
Perish Song,0.075,Marowak,0
Ice Shard,0.0627,Lapras,0
Ice Shard,0.8854,Mamoswine,0
Ice Shard,0.076,Weavile,0
Ice Shard,0.296,Froslass,0
Ice Shard,0.3214,Articuno,0
Ice Shard,0.5657,Abomasnow,0
Ice Shard,0.2565,Cloyster,0
Ice Shard,0.3286,Vanilluxe,0
Dragon Ascent,0.4126,Rayquaza,1
Scale Shot,0.2486,Rayquaza,0
Blue Flare,0.7439,Reshiram,1
Fusion Flare,0.15,Reshiram,1
Thousand Arrows,0.9835,Zygarde Complete Forme,1
Coil,0.9564,Zygarde Complete Forme,0
Coil,0.5517,Milotic,0
Coil,0.482,Centiskorch,0
Coil,0.3685,Sandaconda,0
Coil,0.5271,Dunsparce,0
Icicle Crash,0.7833,Mamoswine,0
Icicle Crash,0.9219,Glastrier,0
Icicle Crash,0.9981,Darmanitan Galarian Standard Mode,0
Icicle Crash,0.9981,Beartic,0
Icicle Crash,0.9595,Eiscue Ice Face,0
Icicle Crash,0.9666,Arctozolt,0
Icicle Crash,0.508,Alolan Sandslash,0
Icicle Spear,0.2781,Mamoswine,0
Icicle Spear,0.645,Black Kyurem,0
Icicle Spear,0.9996,Cloyster,0
Icicle Spear,0.9661,Arctovish,0
Gravity,0.6742,Dawn Wings Necrozma,0
Photon Geyser,0.2965,Dawn Wings Necrozma,1
Photon Geyser,0.2143,Dusk Mane Necrozma,1
Drill Run,0.6383,Barraskewda,0
Drill Run,0.9432,Escavalier,0
Drill Run,0.0944,Golisopod,0
Drill Run,0.1104,Lycanroc Dusk Form,0
Drill Run,0.0649,Sandaconda,0
Drill Run,0.0784,Seaking,0
Drill Run,0.1584,Lycanroc Midday Form,0
Drill Run,0.5428,Alolan Sandslash,0
Drill Run,0.1116,Dunsparce,0
Drill Run,0.6988,Sandslash,0
Flip Turn,0.0929,Barraskewda,0
Flip Turn,0.0924,Primarina,0
Flip Turn,0.0694,Kabutops,0
Flip Turn,0.4557,Starmie,0
Flip Turn,0.6027,Sharpedo,0
Flip Turn,0.0441,Vaporeon,0
Flip Turn,0.4393,Golduck,0
Thunder Punch,0.4447,Metagross,0
Thunder Punch,0.0712,Tyranitar,0
Thunder Punch,0.0443,Dragonite,0
Thunder Punch,0.1743,Rhyperior,0
Thunder Punch,0.0621,Electivire,0
Thunder Punch,0.3478,Dusknoir,0
Thunder Punch,0.2538,Marowak,0
Thunder Punch,0.0637,Golurk,0
Bullet Punch,0.1218,Metagross,0
Bullet Punch,1,Scizor,0
Bullet Punch,0.1578,Lucario,0
Bullet Punch,0.3411,Riolu,0
Bullet Punch,0.1102,Machamp,0
Bullet Punch,0.2448,Hitmonlee,0
Steel Roller,0.0861,Metagross,0
Steel Roller,0.0631,Snorlax,0
Steel Roller,0.0668,Azumarill,0
Steel Roller,0.367,Dhelmise,0
Steel Roller,0.3676,Copperajah,0
Steel Roller,0.8441,Miltank,0
Steel Roller,0.3956,Alolan Sandslash,0
Steel Roller,0.451,Lickilicky,0
Steel Roller,0.5117,Scolipede,0
Steel Roller,0.9535,Sandslash,0
Leech Life,0.4304,Araquanid,0
Leech Life,0.8671,Centiskorch,0
Leech Life,0.176,Lurantis,0
Leech Life,0.7826,Golisopod,0
Leech Life,0.6534,Ninjask,0
Lunge,0.4246,Araquanid,0
Lunge,0.0354,Pheromosa,0
Entrainment,0.0844,Araquanid,0
Entrainment,0.1725,Hawlucha,0
Entrainment,0.2154,Lopunny,0
Quick Guard,0.3529,Pheromosa,0
Quick Guard,0.138,Galarian Zapdos,0
Quick Guard,0.3142,Talonflame,0
Quick Guard,0.0806,Scizor,0
Quick Guard,0.4344,Riolu,0
Quick Guard,0.0747,Machamp,0
Quick Guard,0.1145,Crobat,0
Quick Guard,0.2195,Hawlucha,0
Quick Guard,0.0784,Thievul,0
Quick Guard,0.0561,Lycanroc Midday Form,0
Low Kick,0.0434,Pheromosa,0
Low Kick,0.2137,Dracovish,0
Low Kick,0.4633,Bisharp,0
Low Kick,0.0696,Beartic,0
Triple Axel,0.0281,Pheromosa,0
Triple Axel,0.6475,Weavile,0
Triple Axel,0.7765,Tsareena,0
Triple Axel,0.0666,Hitmontop,0
Triple Axel,0.9476,Sneasel,0
Triple Axel,0.8696,Cinccino,0
Triple Axel,0.4924,Alolan Sandslash,0
Morning Sun,0.2339,Arcanine,0
Behemoth Bash,0.9997,Zamazenta Crowned Shield,1
Sing,0.079,Clefairy,0
Sing,0.3242,Chansey,0
Sing,0.7626,Azumarill,0
Life Dew,0.061,Clefairy,0
Life Dew,0.045,Milotic,0
Life Dew,0.5857,Primarina,0
Life Dew,0.5864,Blissey,0
