Move,Use_Percentage,Pokemon,Unique
Gyro Ball,86.83%,Greedent,0
Gyro Ball,9.43%,Perrserker,0
Gyro Ball,3.13%,Lickilicky,0
Transform,100.00%,Ditto,1
Wicked Blow,99.41%,Urshifu Single Strike Style,1
Close Combat,98.95%,Urshifu Single Strike Style,0
Close Combat,98.44%,Urshifu Rapid Strike Style,0
Close Combat,13.41%,Barraskewda,0
Close Combat,93.05%,Pheromosa,0
Close Combat,52.68%,Zamazenta Crowned Shield,0
Close Combat,99.30%,Mienshao,0
Close Combat,19.60%,Glastrier,0
Close Combat,77.87%,Hitmontop,0
Close Combat,34.01%,Galarian Zapdos,0
Close Combat,47.33%,Escavalier,0
Close Combat,14.79%,Lucario,0
Close Combat,42.49%,Mudsdale,0
Close Combat,30.29%,Obstagoon,0
Close Combat,61.93%,Scrafty,0
Close Combat,48.93%,Conkeldurr,0
Close Combat,64.67%,Terrakion,0
Close Combat,88.94%,Cobalion,0
Close Combat,5.21%,Machamp,0
Close Combat,11.67%,Tyrantrum,0
Close Combat,30.94%,Blaziken,0
Close Combat,45.63%,Hawlucha,0
Close Combat,10.08%,Haxorus,0
Close Combat,97.33%,Braviary,0
Close Combat,65.52%,Virizion,0
Close Combat,23.18%,Sharpedo,0
Close Combat,79.03%,Sirfetch'd,0
Close Combat,74.37%,Gallade,0
Close Combat,2.55%,Lopunny,0
Close Combat,34.83%,Golisopod,0
Close Combat,89.49%,Lycanroc Dusk Form,0
Close Combat,71.45%,Perrserker,0
Close Combat,81.38%,Bouffalant,0
Close Combat,9.53%,Crawdaunt,0
Close Combat,97.66%,Heracross,0
Close Combat,94.00%,Falinks,0
Close Combat,94.73%,Passimian,0
Close Combat,46.49%,Lycanroc Midday Form,0
Close Combat,28.47%,Poliwrath,0
Close Combat,28.06%,Lycanroc Midnight Form,0
Close Combat,63.55%,Hitmonlee,0
Poison Jab,7.80%,Urshifu Single Strike Style,0
Poison Jab,5.30%,Urshifu Rapid Strike Style,0
Poison Jab,4.80%,Pheromosa,0
Poison Jab,11.25%,Toxicroak,0
Poison Jab,24.12%,Bisharp,0
Poison Jab,19.97%,Conkeldurr,0
Poison Jab,8.24%,Hawlucha,0
Poison Jab,3.35%,Haxorus,0
Poison Jab,19.31%,Sirfetch'd,0
Poison Jab,20.83%,Gallade,0
Poison Jab,8.53%,Golisopod,0
Poison Jab,23.91%,Drapion,0
Poison Jab,7.90%,Poliwrath,0
Poison Jab,9.60%,Hitmonlee,0
Poison Jab,90.14%,Scolipede,0
Poison Jab,6.76%,Dunsparce,0
Geomancy,99.83%,Xerneas,1
Roar Of Time,83.58%,Dialga,1
Flash Cannon,81.21%,Dialga,0
Flash Cannon,11.62%,White Kyurem,0
Flash Cannon,58.06%,Celesteela,0
Flash Cannon,12.51%,Dusk Mane Necrozma,0
Flash Cannon,46.60%,Hydreigon,0
Flash Cannon,57.48%,Aegislash Shield Forme,0
Flash Cannon,92.26%,Duraludon,0
Flash Cannon,70.74%,Heatran,0
Flash Cannon,13.84%,Vikavolt,0
Flash Cannon,13.82%,Kommo-o,0
Flash Cannon,83.46%,Turtonator,0
Flash Cannon,96.76%,Magnezone,0
Flash Cannon,91.96%,Magneton,0
Flash Cannon,11.08%,Reuniclus,0
Flash Cannon,7.32%,Sigilyph,0
Flash Cannon,73.53%,Beheeyem,0
Overheat,16.22%,Dialga,0
Overheat,99.98%,Heat Rotom,0
Overheat,4.59%,Rayquaza,0
Overheat,8.21%,Volcarona,0
Overheat,20.40%,Talonflame,0
Overheat,9.95%,Chandelure,0
Overheat,6.11%,Manectric,0
Overheat,10.98%,Blaziken,0
Overheat,93.98%,Torracat,0
Overheat,21.69%,Salazzle,0
Overheat,48.74%,Ninetales,0
Overheat,11.47%,Exploud,0
Steel Beam,14.88%,Dialga,0
Steel Beam,75.21%,Lucario,0
Steel Beam,8.74%,Duraludon,0
Steel Beam,6.84%,Heatran,0
Steel Beam,8.13%,Magnezone,0
Steel Beam,8.10%,Magneton,0
Power Gem,9.05%,Dialga,0
Power Gem,5.13%,Dusk Mane Necrozma,0
Power Gem,87.35%,Nihilego,0
Power Gem,8.94%,Cursola,0
Dragon Pulse,7.90%,Dialga,0
Dragon Pulse,93.75%,Regidrago,0
Dragon Pulse,4.69%,Heliolisk,0
Dragon Pulse,15.51%,Sceptile,0
Dragon Pulse,20.97%,Duraludon,0
Dragon Pulse,24.04%,Appletun,0
Dragon Pulse,17.42%,Giratina Altered Forme,0
Dragon Pulse,28.15%,Goodra,0
Dragon Pulse,27.60%,Clawitzer,0
Dragon Pulse,10.92%,Turtonator,0
Dragon Pulse,61.96%,Flygon,0
Dragon Pulse,12.99%,Dragalge,0
Shadow Sneak,98.58%,Shedinja,0
Shadow Sneak,62.11%,Dusclops,0
Shadow Sneak,36.81%,Sableye,0
Shadow Sneak,92.86%,Mimikyu,0
Shadow Sneak,95.60%,Giratina Origin Forme,0
Shadow Sneak,67.25%,Aegislash Shield Forme,0
Shadow Sneak,23.61%,Giratina Altered Forme,0
Shadow Sneak,8.97%,Gallade,0
Shadow Sneak,31.46%,Gourgeist Small Size,0
Shadow Sneak,19.47%,Gourgeist Super Size,0
Shadow Sneak,16.29%,Dusknoir,0
Shadow Sneak,27.43%,Decidueye,0
Shadow Sneak,99.99%,Gourgeist Large Size,0
Poltergeist,91.87%,Shedinja,0
Poltergeist,41.90%,Alolan Marowak,0
Poltergeist,82.31%,Giratina Origin Forme,0
Poltergeist,94.70%,Trevenant,0
Poltergeist,83.65%,Dhelmise,0
Poltergeist,32.14%,Runerigus,0
Poltergeist,6.77%,Gourgeist Small Size,0
Poltergeist,92.84%,Dusknoir,0
Poltergeist,48.83%,Decidueye,0
Poltergeist,75.39%,Golurk,0
Endure,82.90%,Shedinja,0
Endure,19.25%,Shuckle,0
Endure,24.72%,Rhyperior,0
Endure,32.89%,Ninjask,0
Endure,15.59%,Lycanroc Midday Form,0
Sunsteel Strike,99.91%,Solgaleo,1
Sunsteel Strike,85.43%,Dusk Mane Necrozma,1
Psychic Fangs,35.66%,Solgaleo,0
Psychic Fangs,24.37%,Dusk Mane Necrozma,0
Psychic Fangs,62.72%,Dracovish,0
Psychic Fangs,10.58%,Luxray,0
Psychic Fangs,6.23%,Sharpedo,0
Psychic Fangs,18.47%,Lycanroc Dusk Form,0
Psychic Fangs,9.60%,Lycanroc Midday Form,0
Psychic Fangs,12.23%,Lycanroc Midnight Form,0
Wide Guard,11.22%,Solgaleo,0
Wide Guard,25.76%,Lunala,0
Wide Guard,60.20%,Regigigas,0
Wide Guard,30.34%,Celesteela,0
Wide Guard,97.83%,Araquanid,0
Wide Guard,52.70%,Zamazenta Crowned Shield,0
Wide Guard,48.49%,Mienshao,0
Wide Guard,78.79%,Hitmontop,0
Wide Guard,46.74%,Stakataka,0
Wide Guard,12.21%,Swampert,0
Wide Guard,20.13%,Pelipper,0
Wide Guard,61.14%,Kingler,0
Wide Guard,33.46%,Aegislash Shield Forme,0
Wide Guard,31.99%,Gigalith,0
Wide Guard,85.89%,Aerodactyl,0
Wide Guard,41.11%,Stonjourner,0
Wide Guard,12.82%,Conkeldurr,0
Wide Guard,94.77%,Mantine,0
Wide Guard,94.08%,Machamp,0
Wide Guard,9.55%,Turtonator,0
Wide Guard,7.53%,Gallade,0
Night Shade,67.74%,Dusclops,0
Night Shade,9.68%,Jellicent,0
Night Shade,4.32%,Runerigus,0
Night Shade,14.73%,Cofagrigus,0
Night Shade,52.40%,Galarian Corsola,0
Pain Split,22.98%,Dusclops,0
Pain Split,13.08%,Giratina Altered Forme,0
Pain Split,3.75%,Dusknoir,0
Haze,9.15%,Dusclops,0
Haze,61.55%,Altaria,0
Haze,83.13%,Crobat,0
Haze,52.48%,Vaporeon,0
Haze,54.89%,Galarian Corsola,0
Eruption,60.99%,Torkoal,0
Burning Jealousy,36.36%,Torkoal,0
Burning Jealousy,33.40%,Zoroark,0
Burning Jealousy,5.73%,Thievul,0
Burning Jealousy,14.32%,Turtonator,0
Burning Jealousy,15.74%,Ninetales,0
Burning Jealousy,46.83%,Cursola,0
Draco Meteor,67.74%,Kingdra,0
Draco Meteor,79.68%,White Kyurem,0
Draco Meteor,3.28%,Dragapult,0
Draco Meteor,58.06%,Rayquaza,0
Draco Meteor,93.07%,Reshiram,0
Draco Meteor,59.59%,Hydreigon,0
Draco Meteor,89.56%,Regidrago,0
Draco Meteor,64.43%,Zekrom,0
Draco Meteor,12.21%,Salamence,0
Draco Meteor,6.13%,Giratina Origin Forme,0
Draco Meteor,7.67%,Altaria,0
Draco Meteor,16.31%,Alolan Exeggutor,0
Draco Meteor,79.11%,Duraludon,0
Draco Meteor,61.08%,Appletun,0
Draco Meteor,8.43%,Giratina Altered Forme,0
Draco Meteor,34.11%,Goodra,0
Draco Meteor,58.20%,Drampa,0
Draco Meteor,77.97%,Turtonator,0
Draco Meteor,91.59%,Noivern,0
Draco Meteor,15.64%,Flygon,0
Draco Meteor,88.58%,Dragalge,0
Outrage,27.00%,Kingdra,0
Outrage,12.29%,Zygarde Complete Forme,0
Outrage,12.74%,Dracovish,0
Outrage,5.21%,Salamence,0
Outrage,8.23%,Tyranitar,0
Outrage,54.13%,Garchomp,0
Outrage,35.97%,Dracozolt,0
Outrage,10.93%,Dragonite,0
Outrage,17.27%,Giratina Altered Forme,0
Outrage,21.10%,Black Kyurem,0
Outrage,11.45%,Goodra,0
Outrage,87.65%,Tyrantrum,0
Outrage,4.00%,Haxorus,0
Outrage,12.23%,Flapple,0
Waterfall,26.48%,Kingdra,0
Waterfall,10.26%,Barraskewda,0
Waterfall,99.41%,Gyarados,0
Waterfall,10.64%,Kabutops,0
Waterfall,10.80%,Eiscue Ice Face,0
Waterfall,53.07%,Sharpedo,0
Waterfall,7.55%,Crawdaunt,0
Waterfall,5.12%,Seaking,0
Waterfall,39.06%,Poliwrath,0
Muddy Water,14.09%,Kingdra,0
Muddy Water,58.17%,Tapu Fini,0
Muddy Water,65.19%,Milotic,0
Muddy Water,26.90%,Ludicolo,0
Muddy Water,60.29%,Slowking,0
Muddy Water,5.40%,Jellicent,0
Muddy Water,8.06%,Vaporeon,0
Muddy Water,17.86%,Golduck,0
Muddy Water,12.16%,Tentacruel,0
Muddy Water,5.12%,Lickilicky,0
Nuzzle,84.64%,Raichu,0
Nuzzle,10.08%,Pikachu,0
Nuzzle,96.41%,Togedemaru,0
Nuzzle,49.07%,Boltund,0
Nuzzle,93.29%,Emolga,0
Nuzzle,83.04%,Dedenne,0
Tail Whip,4.51%,Raichu,0
Feint,3.95%,Raichu,0
Feint,6.53%,Pheromosa,0
Feint,19.54%,Mienshao,0
Feint,15.95%,Weavile,0
Feint,52.65%,Hitmontop,0
Feint,21.70%,Talonflame,0
Feint,85.01%,Toxicroak,0
Feint,34.18%,Riolu,0
Feint,4.84%,Accelgor,0
Sacred Fire,88.43%,Entei,0
Sacred Fire,84.24%,Ho-oh,0
Stomping Tantrum,14.10%,Entei,0
Stomping Tantrum,80.51%,Seismitoad,0
Stomping Tantrum,79.65%,Metagross,0
Stomping Tantrum,50.53%,Galarian Zapdos,0
Stomping Tantrum,7.27%,Garchomp,0
Stomping Tantrum,64.56%,Gigalith,0
Stomping Tantrum,83.17%,Durant,0
Stomping Tantrum,28.73%,Terrakion,0
Stomping Tantrum,97.93%,Garbodor,0
Stomping Tantrum,11.30%,Tyrantrum,0
Stomping Tantrum,71.56%,Arctozolt,0
Stomping Tantrum,17.55%,Lycanroc Midnight Form,0
Stomping Tantrum,4.78%,Lickilicky,0
Moongeist Beam,100.00%,Lunala,1
Moongeist Beam,100.00%,Dawn Wings Necrozma,1
Meteor Beam,94.44%,Lunala,0
Meteor Beam,14.66%,Eternatus,0
Meteor Beam,92.93%,Coalossal,0
Meteor Beam,4.71%,Rayquaza,0
Meteor Beam,95.91%,Dawn Wings Necrozma,0
Meteor Beam,45.65%,Celesteela,0
Meteor Beam,23.50%,Nihilego,0
Meteor Beam,42.17%,Cradily,0
Meteor Beam,41.70%,Starmie,0
Meteor Beam,20.34%,Cursola,0
Meteor Beam,41.93%,Beheeyem,0
Moonlight,5.31%,Lunala,0
Moonlight,79.63%,Umbreon,0
Moonlight,5.29%,Clefable,0
Moonlight,46.02%,Cresselia,0
Freeze Dry,39.13%,White Kyurem,0
Freeze Dry,89.98%,Lapras,0
Freeze Dry,70.52%,Alolan Ninetales,0
Freeze Dry,67.21%,Articuno,0
Freeze Dry,98.57%,Mr. Rime,0
Freeze Dry,99.72%,Glaceon,0
Freeze Dry,91.83%,Vanilluxe,0
Freeze Dry,97.44%,Arctovish,0
Calm Mind,40.07%,Tapu Fini,0
Calm Mind,6.15%,Ho-oh,0
Calm Mind,64.50%,Lugia,0
Calm Mind,67.63%,Alcremie,0
Calm Mind,13.68%,Slowking,0
Calm Mind,41.20%,Galarian Articuno,0
Calm Mind,13.18%,Latias,0
Calm Mind,16.52%,Blacephalon,0
Calm Mind,13.07%,Giratina Altered Forme,0
Calm Mind,34.04%,Cresselia,0
Calm Mind,10.69%,Blissey,0
Calm Mind,3.26%,Orbeetle,0
Calm Mind,5.98%,Noctowl,0
Heal Pulse,31.41%,Tapu Fini,0
Heal Pulse,10.81%,Cherrim,0
Heal Pulse,41.47%,Latias,0
Heal Pulse,25.22%,Blissey,0
Heal Pulse,24.07%,Clawitzer,0
Heal Pulse,70.08%,Aromatisse,0
Natures Madness,20.28%,Tapu Fini,1
Natures Madness,14.90%,Tapu Lele,1
Natures Madness,15.91%,Tapu Koko,1
Scald,14.53%,Tapu Fini,0
Scald,5.43%,Dragapult,0
Scald,8.36%,Araquanid,0
Scald,90.48%,Suicune,0
Scald,25.40%,Milotic,0
Scald,95.21%,Politoed,0
Scald,28.69%,Ludicolo,0
Scald,12.32%,Slowking,0
Scald,76.43%,Azumarill,0
Scald,99.85%,Toxapex,0
Scald,94.05%,Pelipper,0
Scald,44.71%,Pincurchin,0
Scald,50.48%,Starmie,0
Scald,83.77%,Vaporeon,0
Scald,21.07%,Golduck,0
Scald,21.57%,Cursola,0
Scald,81.96%,Seaking,0
Scald,33.15%,Tentacruel,0
Surf,5.62%,Tapu Fini,0
Surf,16.92%,Dragapult,0
Surf,3.51%,Lapras,0
Surf,33.03%,Rayquaza,0
Surf,86.03%,Sneasel,0
Surf,7.49%,Ludicolo,0
Surf,53.15%,Pikachu,0
Surf,28.47%,Jellicent,0
Surf,59.23%,Latias,0
Surf,44.25%,Obstagoon,0
Surf,28.05%,Goodra,0
Surf,94.75%,Qwilfish,0
Surf,22.03%,Alolan Raichu,0
Surf,10.01%,Vaporeon,0
Surf,51.79%,Golduck,0
Surf,3.73%,Galarian Slowbro,0
Surf,35.83%,Stoutland,0
Surf,13.05%,Exploud,0
Surf,4.65%,Seaking,0
Quash,83.11%,Sableye,0
Sunny Day,24.33%,Sableye,0
Sunny Day,5.80%,Meowstic Male,0
Sunny Day,4.68%,Sneasel,0
Sunny Day,92.09%,Drifblim,0
Sunny Day,7.30%,Cherrim,0
Sunny Day,39.14%,Klefki,0
Sunny Day,10.00%,Riolu,0
Sunny Day,6.86%,Crobat,0
Surging Strikes,99.86%,Urshifu Rapid Strike Style,1
Aqua Jet,91.83%,Urshifu Rapid Strike Style,0
Aqua Jet,15.38%,Azumarill,0
Aqua Jet,17.20%,Dragonite,0
Aqua Jet,14.42%,Kabutops,0
Aqua Jet,19.16%,Clawitzer,0
Aqua Jet,98.49%,Qwilfish,0
Aqua Jet,15.09%,Beartic,0
Aqua Jet,42.40%,Golisopod,0
Aqua Jet,63.65%,Golduck,0
Aqua Jet,92.70%,Crawdaunt,0
Psychic,82.09%,Tapu Lele,0
Psychic,3.44%,Lugia,0
Psychic,15.22%,Meowstic Male,0
Psychic,3.97%,Politoed,0
Psychic,7.49%,Oranguru,0
Psychic,16.94%,Cresselia,0
Psychic,7.56%,Gengar,0
Psychic,37.24%,Espeon,0
Psychic,5.68%,Alolan Raichu,0
Psychic,10.08%,Cofagrigus,0
Psychic,19.00%,Starmie,0
Psychic,3.49%,Ribombee,0
Psychic,4.07%,Galarian Slowbro,0
Psychic,15.31%,Claydol,0
Psychic,5.49%,Sigilyph,0
Psychic,22.22%,Orbeetle,0
Psychic,6.60%,Beheeyem,0
Hypnosis,77.28%,Gothitelle,0
Hypnosis,11.07%,Bronzong,0
Hypnosis,50.54%,Milotic,0
Hypnosis,12.36%,Exeggutor,0
Hypnosis,5.28%,Gengar,0
Hypnosis,53.85%,Crobat,0
Hypnosis,51.11%,Mime Galarian Mr. Mime,0
Hypnosis,8.45%,Ninetales,0
Hypnosis,38.72%,Golduck,0
Hypnosis,5.30%,Unfezant,0
Hypnosis,15.60%,Orbeetle,0
Liquidation,91.55%,Seismitoad,0
Liquidation,84.18%,Barraskewda,0
Liquidation,91.62%,Araquanid,0
Liquidation,94.76%,Swampert,0
Liquidation,13.00%,Azumarill,0
Liquidation,81.60%,Kabutops,0
Liquidation,99.61%,Drednaw,0
Liquidation,6.81%,Wishiwashi Solo Form,0
Liquidation,68.40%,Cloyster,0
Liquidation,62.33%,Beartic,0
Liquidation,20.20%,Eiscue Ice Face,0
Liquidation,38.93%,Sharpedo,0
Liquidation,90.63%,Golisopod,0
Liquidation,37.91%,Crawdaunt,0
Liquidation,58.64%,Poliwrath,0
Liquidation,99.99%,Corsola,0
Brave Bird,81.07%,Ho-oh,0
Brave Bird,65.67%,Tapu Koko,0
Brave Bird,93.24%,Galarian Zapdos,0
Brave Bird,62.48%,Talonflame,0
Brave Bird,37.41%,Mandibuzz,0
Brave Bird,89.73%,Corviknight,0
Brave Bird,74.16%,Crobat,0
Brave Bird,17.58%,Blaziken,0
Brave Bird,9.56%,Hawlucha,0
Brave Bird,99.99%,Braviary,0
Brave Bird,33.11%,Sirfetch'd,0
Brave Bird,88.44%,Unfezant,0
Brave Bird,30.50%,Decidueye,0
Burn Up,6.99%,Ho-oh,0
Burn Up,18.86%,Moltres,0
Iron Head,5.77%,Ho-oh,0
Iron Head,29.98%,Cinderace,0
Iron Head,8.39%,Bronzong,0
Iron Head,8.33%,Celesteela,0
Iron Head,75.88%,Metagross,0
Iron Head,5.75%,Snorlax,0
Iron Head,99.47%,Escavalier,0
Iron Head,9.74%,Tyranitar,0
Iron Head,5.12%,Giratina Origin Forme,0
Iron Head,35.25%,Togedemaru,0
Iron Head,7.05%,Garchomp,0
Iron Head,97.59%,Excadrill,0
Iron Head,26.54%,Aegislash Shield Forme,0
Iron Head,49.99%,Mudsdale,0
Iron Head,52.68%,Gigalith,0
Iron Head,78.55%,Bisharp,0
Iron Head,60.24%,Corviknight,0
Iron Head,100.00%,Durant,0
Iron Head,90.21%,Cobalion,0
Iron Head,13.05%,Hawlucha,0
Iron Head,12.33%,Dhelmise,0
Iron Head,61.24%,Copperajah,0
Iron Head,9.38%,Eiscue Ice Face,0
Iron Head,11.04%,Hippowdon,0
Iron Head,8.63%,Lycanroc Dusk Form,0
Iron Head,90.87%,Perrserker,0
Iron Head,27.36%,Bouffalant,0
Iron Head,36.30%,Sandaconda,0
Iron Head,6.95%,Stoutland,0
Iron Head,61.84%,Falinks,0
Iron Head,77.23%,Passimian,0
Iron Head,6.94%,Lycanroc Midday Form,0
Iron Head,42.40%,Marowak,0
Iron Head,64.33%,Alolan Sandslash,0
Iron Head,6.65%,Lycanroc Midnight Form,0
Iron Head,93.22%,Steelix,0
Nasty Plot,60.35%,Heat Rotom,0
Nasty Plot,13.68%,Hydreigon,0
Nasty Plot,42.43%,Galarian Moltres,0
Nasty Plot,24.38%,Wash Rotom,0
Nasty Plot,10.22%,Swoobat,0
Nasty Plot,9.51%,Mow Rotom,0
Nasty Plot,11.47%,Gengar,0
Nasty Plot,5.64%,Alolan Raichu,0
Nasty Plot,11.46%,Alakazam,0
Nasty Plot,17.65%,Frost Rotom,0
Nasty Plot,88.40%,Fan Rotom,0
Nasty Plot,31.28%,Noctowl,0
Dynamax Cannon,71.19%,Eternatus,1
Cosmic Power,33.13%,Eternatus,0
Cosmic Power,9.99%,Clefable,0
Toxic,21.73%,Eternatus,0
Toxic,76.16%,Shuckle,0
Toxic,99.73%,Toxapex,0
Toxic,16.29%,Accelgor,0
Toxic,4.28%,Salazzle,0
Toxic,34.39%,Drapion,0
Ice Punch,74.54%,Regigigas,0
Ice Punch,58.68%,Metagross,0
Ice Punch,12.05%,Tyranitar,0
Ice Punch,6.02%,Kangaskhan,0
Ice Punch,9.61%,Registeel,0
Ice Punch,7.65%,Rhyperior,0
Ice Punch,95.00%,Electivire,0
Ice Punch,40.12%,Diggersby,0
Ice Punch,72.09%,Conkeldurr,0
Ice Punch,7.66%,Grapploct,0
Ice Punch,6.38%,Gallade,0
Ice Punch,2.93%,Lopunny,0
Ice Punch,5.29%,Miltank,0
Ice Punch,4.58%,Bewear,0
Ice Punch,22.82%,Poliwrath,0
Ice Punch,7.68%,Golurk,0
High Jump Kick,80.07%,Cinderace,0
High Jump Kick,25.39%,Tsareena,0
High Jump Kick,23.60%,Lopunny,0
High Jump Kick,33.54%,Hitmonlee,0
Pyro Ball,73.92%,Cinderace,1
Coaching,9.53%,Cinderace,0
Coaching,69.88%,Pheromosa,0
Coaching,76.27%,Zamazenta Crowned Shield,0
Coaching,9.22%,Mienshao,0
Coaching,14.43%,Galarian Zapdos,0
Coaching,99.35%,Riolu,0
Coaching,24.06%,Scrafty,0
Coaching,29.88%,Blaziken,0
Coaching,75.57%,Hawlucha,0
Coaching,8.54%,Grapploct,0
Coaching,3.85%,Gallade,0
Coaching,21.66%,Hitmonlee,0
Dragon Darts,83.82%,Dragapult,1
Phantom Force,75.68%,Dragapult,0
Phantom Force,5.76%,Giratina Origin Forme,0
Phantom Force,8.30%,Dhelmise,0
Phantom Force,8.01%,Runerigus,0
Dragon Dance,10.91%,Dragapult,0
Dragon Dance,9.15%,Dusk Mane Necrozma,0
Dragon Dance,4.51%,Hydreigon,0
Dragon Dance,6.53%,Zekrom,0
Dragon Dance,11.31%,Tyranitar,0
Dragon Dance,29.90%,Dragonite,0
Dragon Dance,5.06%,Black Kyurem,0
Dragon Dance,11.25%,Flapple,0
Dragon Dance,5.84%,Flygon,0
Dragon Claw,5.58%,Dragapult,0
Dragon Claw,27.68%,Zekrom,0
Dragon Claw,9.54%,Salamence,0
Dragon Claw,5.87%,Giratina Origin Forme,0
Dragon Claw,21.88%,Garchomp,0
Dragon Claw,9.29%,Dracozolt,0
Dragon Claw,32.85%,Dragonite,0
Dragon Claw,39.87%,Black Kyurem,0
Dragon Claw,10.84%,Haxorus,0
Dragon Claw,9.25%,Flygon,0
Dragon Claw,94.41%,Druddigon,0
Dive,4.60%,Dragapult,0
Breaking Swipe,4.49%,Dragapult,0
Breaking Swipe,4.72%,Zygarde Complete Forme,0
Breaking Swipe,15.36%,Dracozolt,0
Breaking Swipe,64.51%,Altaria,0
Breaking Swipe,5.47%,Latias,0
Breaking Swipe,38.50%,Dragonite,0
Breaking Swipe,12.35%,Giratina Altered Forme,0
Breaking Swipe,6.59%,Black Kyurem,0
Breaking Swipe,54.36%,Goodra,0
Breaking Swipe,45.30%,Kommo-o,0
Breaking Swipe,81.48%,Haxorus,0
After You,11.89%,Indeedee Male,0
After You,28.42%,Clefairy,0
After You,94.23%,Lilligant,0
After You,9.26%,Togetic,0
After You,69.55%,Slurpuff,0
After You,10.44%,Aromatisse,0
After You,65.58%,Stoutland,0
After You,85.94%,Vileplume,0
Floral Healing,98.64%,Comfey,0
Draining Kiss,81.26%,Comfey,0
Perish Song,13.83%,Lapras,0
Perish Song,17.79%,Politoed,0
Perish Song,76.38%,Azumarill,0
Perish Song,12.57%,Alolan Marowak,0
Perish Song,8.88%,Primarina,0
Perish Song,13.66%,Gengar,0
Perish Song,19.09%,Cursola,0
Perish Song,7.50%,Marowak,0
Ice Shard,6.27%,Lapras,0
Ice Shard,88.54%,Mamoswine,0
Ice Shard,7.60%,Weavile,0
Ice Shard,29.60%,Froslass,0
Ice Shard,32.14%,Articuno,0
Ice Shard,56.57%,Abomasnow,0
Ice Shard,25.65%,Cloyster,0
Ice Shard,32.86%,Vanilluxe,0
Dragon Ascent,41.26%,Rayquaza,1
Scale Shot,24.86%,Rayquaza,0
Blue Flare,74.39%,Reshiram,1
Fusion Flare,15.00%,Reshiram,1
Thousand Arrows,98.35%,Zygarde Complete Forme,1
Coil,95.64%,Zygarde Complete Forme,0
Coil,55.17%,Milotic,0
Coil,48.20%,Centiskorch,0
Coil,36.85%,Sandaconda,0
Coil,52.71%,Dunsparce,0
Icicle Crash,78.33%,Mamoswine,0
Icicle Crash,92.19%,Glastrier,0
Icicle Crash,99.81%,Darmanitan Galarian Standard Mode,0
Icicle Crash,99.81%,Beartic,0
Icicle Crash,95.95%,Eiscue Ice Face,0
Icicle Crash,96.66%,Arctozolt,0
Icicle Crash,50.80%,Alolan Sandslash,0
Icicle Spear,27.81%,Mamoswine,0
Icicle Spear,64.50%,Black Kyurem,0
Icicle Spear,99.96%,Cloyster,0
Icicle Spear,96.61%,Arctovish,0
Gravity,67.42%,Dawn Wings Necrozma,0
Photon Geyser,29.65%,Dawn Wings Necrozma,1
Photon Geyser,21.43%,Dusk Mane Necrozma,1
Drill Run,63.83%,Barraskewda,0
Drill Run,94.32%,Escavalier,0
Drill Run,9.44%,Golisopod,0
Drill Run,11.04%,Lycanroc Dusk Form,0
Drill Run,6.49%,Sandaconda,0
Drill Run,7.84%,Seaking,0
Drill Run,15.84%,Lycanroc Midday Form,0
Drill Run,54.28%,Alolan Sandslash,0
Drill Run,11.16%,Dunsparce,0
Drill Run,69.88%,Sandslash,0
Flip Turn,9.29%,Barraskewda,0
Flip Turn,9.24%,Primarina,0
Flip Turn,6.94%,Kabutops,0
Flip Turn,45.57%,Starmie,0
Flip Turn,60.27%,Sharpedo,0
Flip Turn,4.41%,Vaporeon,0
Flip Turn,43.93%,Golduck,0
Thunder Punch,44.47%,Metagross,0
Thunder Punch,7.12%,Tyranitar,0
Thunder Punch,4.43%,Dragonite,0
Thunder Punch,17.43%,Rhyperior,0
Thunder Punch,6.21%,Electivire,0
Thunder Punch,34.78%,Dusknoir,0
Thunder Punch,25.38%,Marowak,0
Thunder Punch,6.37%,Golurk,0
Bullet Punch,12.18%,Metagross,0
Bullet Punch,100.00%,Scizor,0
Bullet Punch,15.78%,Lucario,0
Bullet Punch,34.11%,Riolu,0
Bullet Punch,11.02%,Machamp,0
Bullet Punch,24.48%,Hitmonlee,0
Steel Roller,8.61%,Metagross,0
Steel Roller,6.31%,Snorlax,0
Steel Roller,6.68%,Azumarill,0
Steel Roller,36.70%,Dhelmise,0
Steel Roller,36.76%,Copperajah,0
Steel Roller,84.41%,Miltank,0
Steel Roller,39.56%,Alolan Sandslash,0
Steel Roller,45.10%,Lickilicky,0
Steel Roller,51.17%,Scolipede,0
Steel Roller,95.35%,Sandslash,0
Leech Life,43.04%,Araquanid,0
Leech Life,86.71%,Centiskorch,0
Leech Life,17.60%,Lurantis,0
Leech Life,78.26%,Golisopod,0
Leech Life,65.34%,Ninjask,0
Lunge,42.46%,Araquanid,0
Lunge,3.54%,Pheromosa,0
Entrainment,8.44%,Araquanid,0
Entrainment,17.25%,Hawlucha,0
Entrainment,21.54%,Lopunny,0
Quick Guard,35.29%,Pheromosa,0
Quick Guard,13.80%,Galarian Zapdos,0
Quick Guard,31.42%,Talonflame,0
Quick Guard,8.06%,Scizor,0
Quick Guard,43.44%,Riolu,0
Quick Guard,7.47%,Machamp,0
Quick Guard,11.45%,Crobat,0
Quick Guard,21.95%,Hawlucha,0
Quick Guard,7.84%,Thievul,0
Quick Guard,5.61%,Lycanroc Midday Form,0
Low Kick,4.34%,Pheromosa,0
Low Kick,21.37%,Dracovish,0
